disaster_ID,latitude,longitude,order
H-2000256,31.137311,-73.893914,31
H-2000256,45.35172,-110.346663,32
H-2000256,38.47284,-101.465947,33
H-2000256,34.765708,-104.403642,34
H-2000257,68.577806,-111.781356,1
H-2000257,65.121865,-114.897519,2
H-2000257,61.161094,-130.654017,3
H-2000257,59.092371,-83.732572,4
H-2000257,64.825459,-123.905883,5
H-2000257,64.729979,-64.620196,6
H-2000257,67.195197,-136.716529,7
H-2000257,56.642183,-119.942136,8
H-2000257,57.454008,-90.7427,9
H-2000257,66.67161,-104.035213,10
H-2000257,67.694712,-81.890197,11
H-2000257,58.737629,-127.639589,12
H-2000257,69.175272,-101.401421,13
H-2000257,50.997769,-106.733434,14
H-2000257,66.155039,-122.07114,15
H-2000257,65.319153,-130.347844,16
H-2000257,66.306698,-113.185528,17
H-2000257,57.752273,-77.558927,18
H-2000257,57.738369,-132.450296,19
H-2000257,53.096598,-102.965979,20
H-2000257,63.804955,-99.821923,21
H-2000257,58.170905,-96.728288,22
H-2000257,50.520153,-72.280528,23
H-2000257,68.529292,-97.562624,24
H-2000257,60.521449,-69.986994,25
H-2000257,54.115519,-84.785326,26
H-2000257,69.426328,-80.965379,27
H-2000257,58.249429,-89.870744,28
H-2000257,66.087219,-65.924962,29
H-2000257,53.935064,-101.646734,30
H-2000257,54.532035,-135.739606,31
H-2000257,63.166681,-116.136654,32
H-2000257,65.259184,-135.202037,33
H-2000257,54.789255,-120.080144,34
H-2000258,-11.064475,16.822339,1
H-2000258,0.352826,16.364218,2
H-2000258,-5.916323,14.057816,3
H-2000258,-3.7761,26.225084,4
H-2000258,2.970291,26.269291,5
H-2000258,-11.41254,12.815682,6
H-2000258,1.557301,23.975817,7
H-2000258,-7.264701,23.639631,8
H-2000258,-1.036554,22.736591,9
H-2000258,-8.062705,15.936212,10
H-2000258,-6.295091,15.682233,11
H-2000258,-6.508119,13.403035,12
H-2000258,-4.766252,26.146446,13
H-2000258,3.930014,18.787423,14
H-2000258,-2.14245,16.015533,15
H-2000258,-0.692828,24.259999,16
H-2000258,0.887257,20.695117,17
H-2000258,-7.34891,20.285105,18
H-2000258,-3.755973,19.677436,19
H-2000258,1.474309,13.442718,20
H-2000258,-2.049376,13.798859,21
H-2000258,-1.933985,16.483317,22
H-2000258,-12.700359,23.810827,23
H-2000258,-7.739742,27.757874,24
H-2000258,-8.859586,21.088741,25
H-2000258,-8.14193,27.134268,26
H-2000258,0.051383,18.340246,27
H-2000258,2.920698,22.684782,28
H-2000258,-2.284228,21.745535,29
H-2000258,-6.13908,23.795806,30
H-2000258,-6.219742,19.532101,31
H-2000258,-1.837133,20.038352,32
H-2000258,-11.141644,20.843615,33
H-2000258,-9.367616,16.920826,34
H-2000259,21.039731,-99.097518,1
H-2000259,21.897462,-102.089234,2
H-2000259,29.631652,-107.074022,3
H-2000259,28.774706,-100.856797,4
H-2000259,19.726733,-103.346526,5
H-2000259,22.670618,-114.164943,6
H-2000259,27.84382,-105.041277,7
H-2000259,27.994199,-109.773494,8
H-2000259,27.782865,-106.259183,9
H-2000259,15.935603,-104.235231,10
H-2000259,24.918059,-95.635567,11
H-2000259,15.568896,-96.213738,12
H-2000259,27.855813,-96.027523,13
H-2000259,22.89877,-111.338608,14
H-2000259,27.45377,-94.978445,15
H-2000259,18.472829,-104.855253,16
H-2000259,25.574267,-88.074103,17
H-2000259,17.646862,-99.914222,18
H-2000259,26.32982,-101.124789,19
H-2000259,28.700928,-108.415579,20
H-2000259,27.685845,-113.251197,21
H-2000259,17.963319,-112.504586,22
H-2000259,17.563424,-113.816035,23
H-2000259,22.523275,-95.794249,24
H-2000259,20.48782,-97.332779,25
H-2000259,26.575402,-103.782482,26
H-2000259,17.539013,-106.730658,27
H-2000259,25.311099,-110.913785,28
H-2000259,18.550863,-89.764189,29
H-2000259,26.96794,-115.43012,30
H-2000259,16.585443,-90.005574,31
H-2000259,30.023566,-99.556476,32
H-2000259,18.552267,-109.787557,33
H-2000259,21.636575,-111.498659,34
H-2000260,21.262205,-107.216964,1
H-2000260,28.893998,-98.87279,2
H-2000260,24.901277,-105.523303,3
H-2000260,26.215394,-88.316315,4
H-2000260,19.939805,-97.391749,5
H-2000260,29.087413,-94.826217,6
H-2000260,17.102497,-104.842607,7
H-2000260,21.125871,-99.534425,8
H-2000260,26.96761,-110.855539,9
H-2000260,24.185893,-108.8238,10
H-2000260,28.47016,-113.567079,11
H-2000260,19.544931,-105.766146,12
H-2000260,21.078223,-96.775937,13
H-2000260,20.573243,-111.337119,14
H-2000260,19.227435,-111.232342,15
H-2000260,19.723981,-98.770065,16
H-2000260,17.580908,-115.406208,17
H-2000260,19.356723,-113.609248,18
H-2000260,21.61382,-109.856287,19
H-2000260,26.214527,-102.88114,20
H-2000260,27.577319,-103.922618,21
H-2000260,27.708861,-97.290804,22
H-2000260,27.967696,-93.557126,23
H-2000260,17.151761,-88.92602,24
H-2000260,18.663772,-115.321597,25
H-2000260,18.586795,-87.690283,26
H-2000260,29.085442,-104.608545,27
H-2000260,28.715048,-106.876533,28
H-2000260,17.213105,-102.53827,29
H-2000260,18.690387,-91.515899,30
H-2000260,15.644324,-99.234505,31
H-2000260,27.124829,-91.624495,32
H-2000260,22.405176,-110.34104,33
H-2000260,30.5362,-98.53876,34
H-2000261,23.243407,7.191641,1
H-2000261,34.085593,-3.886352,2
H-2000261,30.022177,2.904265,3
H-2000261,21.798202,2.809365,4
H-2000261,31.56461,-5.7842,5
H-2000261,35.562827,3.00544,6
H-2000261,22.744467,4.050384,7
H-2000261,31.172851,7.498918,8
H-2000261,24.115876,4.35863,9
H-2000261,35.259501,11.179731,10
H-2000261,30.301265,10.917653,11
H-2000261,30.432796,8.481373,12
H-2000261,36.267724,8.593061,13
H-2000261,26.265677,4.251773,14
H-2000261,23.515567,-3.648919,15
H-2000261,28.372214,4.84845,16
H-2000261,31.162472,-3.470544,17
H-2000261,31.815633,9.856974,18
H-2000261,36.260585,10.049793,19
H-2000261,22.946539,9.143658,20
H-2000261,22.947552,1.104918,21
H-2000261,19.528423,7.037259,22
H-2000261,22.345452,-6.321594,23
H-2000261,20.362439,-3.594115,24
H-2000261,25.39508,6.451253,25
H-2000261,21.257915,-1.865714,26
H-2000261,30.375757,3.787698,27
H-2000261,21.091132,-0.59249,28
H-2000261,19.205806,9.418253,29
H-2000261,31.465733,-6.297176,30
H-2000261,29.5863,-7.718237,31
H-2000261,26.781518,-2.210582,32
H-2000261,28.541442,10.01092,33
H-2000261,24.016494,0.817478,34
H-2000262,29.952625,113.950623,1
H-2000262,25.252748,110.437181,2
H-2000262,34.87621,92.707938,3
H-2000262,35.953861,94.370991,4
H-2000262,28.492392,119.794034,5
H-2000262,30.274546,109.074131,6
H-2000262,30.776368,112.984055,7
H-2000262,35.190639,95.779744,8
H-2000262,25.94065,93.994514,9
H-2000262,30.819547,117.302159,10
H-2000262,22.499417,103.047398,11
H-2000262,32.7575,118.634821,12
H-2000262,34.556266,94.752953,13
H-2000262,37.60285,106.39294,14
H-2000262,30.486333,91.639999,15
H-2000262,27.847559,89.506307,16
H-2000262,25.449693,104.319597,17
H-2000262,36.153301,109.428446,18
H-2000262,31.574069,105.025177,19
H-2000262,35.388224,111.205697,20
H-2000262,38.496263,113.231537,21
H-2000262,31.234201,98.706865,22
H-2000262,34.680127,116.542669,23
H-2000262,37.472357,91.992795,24
H-2000262,28.495078,108.362499,25
H-2000262,25.043248,101.914985,26
H-2000262,30.533461,89.001532,27
H-2000262,26.262744,113.202677,28
H-2000262,30.095649,93.772828,29
H-2000262,35.625064,104.525459,30
H-2000262,23.557015,113.03894,31
H-2000262,29.082937,119.126952,32
H-2000262,27.661177,108.032732,33
H-2000262,32.045392,94.499198,34
H-2000263,22.786562,-108.64371,1
H-2000263,20.761517,-95.029243,2
H-2000263,25.307603,-104.288732,3
H-2000263,17.890673,-100.722107,4
H-2000263,30.537083,-100.186619,5
H-2000263,24.60008,-112.71923,6
H-2000263,19.074456,-112.843316,7
H-2000263,15.555526,-112.997328,8
H-2000263,27.210767,-94.647746,9
H-2000263,30.056324,-93.794835,10
H-2000263,25.244646,-104.895741,11
H-2000263,24.63895,-114.879411,12
H-2000263,20.987679,-102.32985,13
H-2000263,24.122207,-103.535301,14
H-2000263,16.832927,-98.423006,15
H-2000263,16.441363,-93.754272,16
H-2000263,30.471284,-114.82444,17
H-2000263,17.077035,-103.530855,18
H-2000263,27.593528,-105.167169,19
H-2000263,25.865138,-94.110945,20
H-2000263,22.061452,-89.59818,21
H-2000263,22.590465,-87.78852,22
H-2000263,28.81049,-106.770548,23
H-2000263,29.28067,-104.509416,24
H-2000263,27.364335,-89.171536,25
H-2000263,16.990482,-104.716259,26
H-2000263,28.254412,-98.831137,27
H-2000263,29.368656,-93.271076,28
H-2000263,27.733775,-110.645645,29
H-2000263,26.594322,-97.599858,30
H-2000263,29.69717,-91.378263,31
H-2000263,22.340779,-98.232999,32
H-2000263,25.651167,-113.023841,33
H-2000263,22.135902,-105.088155,34
H-2000264,28.055284,82.080035,1
H-2000264,25.60116,72.9915,2
H-2000264,27.026137,73.662823,3
H-2000264,23.194348,74.122618,4
H-2000264,20.032948,75.849515,5
H-2000264,27.174832,79.65391,6
H-2000264,25.217351,71.363752,7
H-2000264,26.627458,87.374202,8
H-2000264,16.752792,70.372091,9
H-2000264,15.930607,85.853217,10
H-2000264,14.450415,86.708681,11
H-2000264,18.995135,82.49294,12
H-2000264,11.624315,81.663148,13
H-2000264,23.361112,86.756605,14
H-2000264,23.309731,78.590295,15
H-2000264,14.154369,86.149564,16
H-2000264,23.31326,78.144371,17
H-2000264,11.230638,74.307376,18
H-2000264,16.099223,81.382977,19
H-2000264,18.665525,84.605862,20
H-2000264,28.192528,83.351193,21
H-2000264,9.766971,75.659168,22
H-2000264,26.169101,70.214397,23
H-2000264,9.26726,84.825115,24
H-2000264,20.524209,75.156904,25
H-2000264,26.311265,68.596846,26
H-2000264,17.221275,82.395695,27
H-2000264,12.246656,77.815843,28
H-2000264,8.738383,73.05335,29
H-2000264,15.366422,74.411048,30
H-2000264,26.244235,72.32462,31
H-2000264,26.515369,83.06087,32
H-2000264,28.279661,76.979774,33
H-2000264,24.044122,81.987304,34
H-2000265,-2.648926,-36.681078,1
H-2000265,-17.486243,-36.765177,2
H-2000265,-7.587911,-36.381817,3
H-2000265,-7.07446,-57.77268,4
H-2000265,-4.285546,-49.040854,5
H-2000265,-4.962262,-69.671349,6
H-2000265,-18.400149,-65.570384,7
H-2000265,-20.53459,-49.586066,8
H-2000265,-8.845599,-40.59574,9
H-2000265,-2.579812,-48.272627,10
H-2000265,-5.214329,-39.343123,11
H-2000265,-6.658531,-40.273739,12
H-2000265,-1.014456,-51.406115,13
H-2000265,-19.85129,-56.115964,14
H-2000265,-2.466827,-55.48455,15
H-2000265,-8.098326,-67.07479,16
H-2000265,-19.01253,-55.396005,17
H-2000265,-5.592371,-37.490187,18
H-2000265,-5.168106,-60.835924,19
H-2000265,-1.287611,-48.229317,20
H-2000265,-3.453118,-52.983938,21
H-2000265,-11.13428,-50.887439,22
H-2000265,-13.353119,-73.036507,23
H-2000265,-10.034994,-55.641975,24
H-2000265,-21.143093,-54.036427,25
H-2000265,3.458138,-60.591492,26
H-2000265,-15.66716,-64.305996,27
H-2000265,-14.098172,-55.17381,28
H-2000265,-7.728556,-61.570925,29
H-2000265,-13.282893,-61.773809,30
H-2000265,-9.983245,-57.009091,31
H-2000265,-9.610832,-70.759004,32
H-2000265,-5.939355,-68.537974,33
H-2000265,-5.94674,-67.482923,34
H-2000266,17.935153,44.166364,1
H-2000266,19.238884,47.556239,2
H-2000266,23.311227,52.831491,3
H-2000266,28.792069,49.770375,4
H-2000266,30.675421,50.473811,5
H-2000266,20.777026,44.686632,6
H-2000266,19.718149,46.461598,7
H-2000266,25.277491,35.942797,8
H-2000266,29.05506,36.638782,9
H-2000266,29.908434,46.510963,10
H-2000266,27.036299,44.198649,11
H-2000266,17.636889,48.143527,12
H-2000266,18.006962,40.996991,13
H-2000266,20.672671,36.850307,14
H-2000266,24.580257,51.015308,15
H-2000266,29.793292,43.207453,16
H-2000266,20.62768,51.920941,17
H-2000266,27.543376,35.923593,18
H-2000266,22.886889,35.597299,19
H-2000266,20.464511,45.229734,20
H-2000266,28.991161,43.541144,21
H-2000266,17.987476,43.175914,22
H-2000266,19.726698,37.89056,23
H-2000266,17.626215,37.744316,24
H-2000266,19.515156,49.431517,25
H-2000266,23.352201,39.490877,26
H-2000266,23.653689,53.918425,27
H-2000266,29.686986,44.356144,28
H-2000266,23.369684,38.822246,29
H-2000266,26.434804,42.735211,30
H-2000266,23.5837,49.332084,31
H-2000266,23.740356,38.371016,32
H-2000266,22.090014,48.361707,33
H-2000266,25.262271,52.942379,34
H-2000267,-10.863756,-71.213987,1
H-2000267,-20.31578,-38.277755,2
H-2000267,-0.134276,-35.282893,3
H-2000267,-20.126486,-70.803877,4
H-2000267,-21.249806,-50.784782,5
H-2000267,-13.647714,-52.587968,6
H-2000267,-12.886531,-50.258743,7
H-2000267,-8.232131,-61.648028,8
H-2000267,-19.513186,-49.454135,9
H-2000267,-17.398301,-66.179391,10
H-2000267,-11.852701,-55.565501,11
H-2000267,-5.01688,-44.981043,12
H-2000267,-21.417697,-60.114757,13
H-2000267,-16.125038,-42.216303,14
H-2000267,-7.854305,-48.18934,15
H-2000267,-17.221329,-47.435098,16
H-2000267,-8.503474,-39.227147,17
H-2000267,-1.248989,-58.915587,18
H-2000267,-20.3072,-36.647717,19
H-2000267,-1.192459,-48.431505,20
H-2000267,-5.908509,-69.900984,21
H-2000267,-9.014796,-54.469384,22
H-2000267,-15.72348,-72.787152,23
H-2000267,-2.745375,-60.391483,24
H-2000267,2.169508,-61.407471,25
H-2000267,3.440308,-48.160746,26
H-2000267,-10.650006,-48.805741,27
H-2000267,-8.299667,-65.167189,28
H-2000267,-7.608124,-65.339637,29
H-2000267,-11.623352,-71.702083,30
H-2000267,-5.091102,-55.573959,31
H-2000267,-3.66057,-53.523295,32
H-2000267,-13.282664,-57.327382,33
H-2000267,-7.853498,-45.739763,34
H-2000268,24.008012,-100.507855,1
H-2000268,15.655551,-93.622179,2
H-2000268,22.01322,-88.148175,3
H-2000268,20.702627,-102.147489,4
H-2000268,23.355796,-108.826883,5
H-2000268,20.891574,-94.783353,6
H-2000268,17.696097,-107.130806,7
H-2000268,18.968826,-91.035437,8
H-2000268,26.807189,-94.911525,9
H-2000268,24.127884,-113.049486,10
H-2000268,27.583917,-87.568498,11
H-2000268,28.037276,-105.309137,12
H-2000268,28.820377,-95.13774,13
H-2000268,29.182142,-102.824801,14
H-2000268,15.685487,-96.303726,15
H-2000268,22.272793,-111.616812,16
H-2000268,16.897555,-94.943648,17
H-2000268,23.627125,-94.795446,18
H-2000268,28.707623,-92.550818,19
H-2000268,16.605083,-102.946218,20
H-2000268,17.672803,-91.135962,21
H-2000268,29.383113,-100.691166,22
H-2000268,17.916777,-103.754809,23
H-2000268,21.148646,-111.31565,24
H-2000268,20.279703,-107.351105,25
H-2000268,26.988521,-113.995635,26
H-2000268,18.971751,-92.706237,27
H-2000268,19.569471,-112.771644,28
H-2000268,19.850841,-91.524783,29
H-2000268,15.845255,-110.156381,30
H-2000268,17.168958,-109.418903,31
H-2000268,19.380701,-91.957836,32
H-2000268,16.960671,-113.392576,33
H-2000268,23.422533,-97.147851,34
H-2000269,-11.192436,-53.67419,1
H-2000269,-14.52927,-54.704845,2
H-2000269,-4.127673,-58.282035,3
H-2000269,-12.550875,-73.021763,4
H-2000269,-16.911637,-36.199916,5
H-2000269,2.065212,-39.026834,6
H-2000269,-10.813285,-72.377581,7
H-2000269,-1.126849,-70.644967,8
H-2000269,-7.530811,-52.068253,9
H-2000269,-21.510729,-51.742603,10
H-2000269,-2.055307,-55.771167,11
H-2000269,1.821145,-46.554956,12
H-2000269,0.239623,-69.969833,13
H-2000269,-9.165893,-60.720935,14
H-2000269,1.307582,-70.11694,15
H-2000269,-11.655709,-50.721409,16
H-2000269,-12.035507,-54.617116,17
H-2000269,-7.196741,-54.019446,18
H-2000269,-19.990302,-54.438295,19
H-2000269,0.421536,-51.116201,20
H-2000269,-13.317898,-64.910582,21
H-2000269,-11.150733,-47.898079,22
H-2000269,-6.616404,-55.764512,23
H-2000269,-17.451866,-39.445163,24
H-2000269,-7.805519,-41.945012,25
H-2000269,-1.072862,-60.798838,26
H-2000269,2.135758,-48.752909,27
H-2000269,-2.571832,-59.350506,28
H-2000269,-18.603008,-72.301772,29
H-2000269,-15.08267,-36.903059,30
H-2000269,-8.854613,-40.80223,31
H-2000269,-5.803236,-51.402487,32
H-2000269,1.736487,-44.506137,33
H-2000269,-16.614655,-36.207943,34
H-2000270,-3.894306,16.581989,1
H-2000270,-0.026383,25.065592,2
H-2000270,-12.534156,20.851951,3
H-2000270,-13.073945,15.06496,4
H-2000270,-0.518092,16.151911,5
H-2000270,3.454965,23.936334,6
H-2000270,-8.527272,18.611441,7
H-2000270,-12.661791,22.384118,8
H-2000270,-10.8479,15.230322,9
H-2000270,-8.795659,19.308907,10
H-2000270,-5.038926,20.353028,11
H-2000270,-10.191215,20.778375,12
H-2000270,-0.624645,18.74872,13
H-2000270,-0.548817,13.880869,14
H-2000270,3.031042,16.148591,15
H-2000270,-6.711527,20.761234,16
H-2000270,-12.799304,26.587216,17
H-2000270,-2.186642,28.876018,18
H-2000270,-0.36484,26.397799,19
H-2000270,-2.490526,24.856201,20
H-2000270,-10.539532,24.259655,21
H-2000270,-7.73325,13.421227,22
H-2000270,4.460819,18.724862,23
H-2000270,3.655274,26.411465,24
H-2000270,-2.926747,20.945034,25
H-2000270,-2.468972,16.142065,26
H-2000270,-1.655996,18.0026,27
H-2000270,-6.883179,17.598647,28
H-2000270,-2.565265,19.338366,29
H-2000270,0.261444,23.247101,30
H-2000270,3.666956,21.45577,31
H-2000270,-12.857768,24.583134,32
H-2000270,-1.210999,21.780607,33
H-2000270,1.775687,19.515269,34
H-2000271,19.802216,-108.41732,1
H-2000271,18.626059,-115.074329,2
H-2000271,27.71095,-95.099483,3
H-2000271,22.718717,-107.890549,4
H-2000271,25.694678,-93.613845,5
H-2000271,26.534557,-93.694144,6
H-2000271,15.524791,-88.151109,7
H-2000271,15.547514,-96.294772,8
H-2000271,22.806656,-106.386828,9
H-2000271,20.395134,-99.49025,10
H-2000271,26.800646,-94.443278,11
H-2000271,30.587938,-95.718122,12
H-2000271,21.105292,-99.641519,13
H-2000271,25.503176,-106.381125,14
H-2000271,30.063466,-92.459556,15
H-2000271,24.068405,-96.7876,16
H-2000271,26.831938,-110.032129,17
H-2000271,25.004503,-106.095503,18
H-2000271,18.362204,-103.285708,19
H-2000271,23.70034,-91.501154,20
H-2000271,16.590356,-106.592835,21
H-2000271,17.794595,-100.099311,22
H-2000271,26.081965,-88.579126,23
H-2000271,22.435968,-97.896783,24
H-2000271,28.822692,-96.134943,25
H-2000271,30.452823,-100.172149,26
H-2000271,19.383713,-95.18333,27
H-2000271,16.442507,-110.166493,28
H-2000271,18.399471,-93.600936,29
H-2000271,29.256474,-96.845506,30
H-2000271,21.600703,-115.771093,31
H-2000271,25.123754,-104.145721,32
H-2000271,27.237289,-114.724008,33
H-2000271,24.255079,-108.255665,34
H-2000272,-3.351593,-50.401538,1
H-2000272,-7.229459,-37.900801,2
H-2000272,-12.098404,-42.793381,3
H-2000272,-16.388116,-51.789605,4
H-2000272,-17.712887,-62.727618,5
H-2000272,2.550382,-62.487813,6
H-2000272,-19.964834,-66.207637,7
H-2000272,2.130044,-65.484217,8
H-2000272,2.318571,-56.194159,9
H-2000272,-16.430421,-54.203115,10
H-2000272,0.299157,-50.017249,11
H-2000272,-16.902676,-69.726969,12
H-2000272,0.617095,-42.770632,13
H-2000272,-2.763876,-53.692052,14
H-2000272,-21.626455,-51.243067,15
H-2000272,-3.829876,-62.614551,16
H-2000272,-7.138153,-57.236316,17
H-2000272,-3.275141,-68.824566,18
H-2000272,2.007094,-59.482221,19
H-2000272,-15.982599,-69.342983,20
H-2000272,-2.099266,-36.991342,21
H-2000272,-21.852675,-67.961249,22
H-2000272,-0.654579,-43.113679,23
H-2000272,-13.769675,-61.805125,24
H-2000272,-15.881329,-56.968673,25
H-2000272,2.705709,-44.975423,26
H-2000272,-13.979092,-66.22039,27
H-2000272,-14.862212,-60.201665,28
H-2000272,-20.331394,-72.377532,29
H-2000272,-6.402386,-60.025623,30
H-2000272,1.915306,-42.372164,31
H-2000272,-10.33673,-64.022726,32
H-2000272,0.368318,-64.424452,33
H-2000272,-15.987077,-44.646484,34
H-2000273,-7.162707,132.881675,1
H-2000273,1.232627,112.19187,2
H-2000273,-4.975348,130.949165,3
H-2000273,-6.067528,103.606473,4
H-2000273,6.865135,131.770075,5
H-2000273,-9.544955,109.768641,6
H-2000273,-8.534168,140.14808,7
H-2000273,0.92842,105.284143,8
H-2000273,0.881592,96.033424,9
H-2000273,2.4926,140.535306,10
H-2000273,4.210523,125.452399,11
H-2000273,-6.496964,132.15852,12
H-2000273,-0.096367,107.695133,13
H-2000273,-3.914576,95.926909,14
H-2000273,-2.750254,136.155581,15
H-2000273,1.966395,99.931816,16
H-2000273,-8.58487,99.433422,17
H-2000273,5.972174,97.180296,18
H-2000273,-7.31827,139.246448,19
H-2000273,8.059358,112.457708,20
H-2000273,-4.178049,140.217002,21
H-2000273,-9.984833,120.347994,22
H-2000273,-5.657307,122.920678,23
H-2000273,-4.455287,100.909554,24
H-2000273,4.929945,120.908758,25
H-2000273,7.873402,101.11764,26
H-2000273,-8.450004,123.456146,27
H-2000273,-1.87209,104.682446,28
H-2000273,6.745881,118.549419,29
H-2000273,-8.138545,103.528468,30
H-2000273,-5.694824,111.771472,31
H-2000273,-7.482206,112.333196,32
H-2000273,-8.211048,111.294426,33
H-2000273,-0.884046,137.90074,34
H-2000274,20.286794,7.877433,1
H-2000274,33.58836,-1.1543,2
H-2000274,30.809309,-4.330054,3
H-2000274,33.717762,3.703765,4
H-2000274,21.220717,7.389382,5
H-2000274,19.455468,-4.117697,6
H-2000274,23.499665,9.248821,7
H-2000274,21.658795,11.043979,8
H-2000274,22.629651,-2.063145,9
H-2000274,29.056923,9.019454,10
H-2000274,35.411854,1.395197,11
H-2000274,26.125444,-0.317855,12
H-2000274,22.153947,3.688408,13
H-2000274,27.194778,0.322942,14
H-2000274,23.514015,-8.069269,15
H-2000274,30.96973,6.118361,16
H-2000274,35.681759,-1.570192,17
H-2000274,27.554161,0.888192,18
H-2000274,30.466631,2.239205,19
H-2000274,32.701045,9.40621,20
H-2000274,31.50551,-3.421497,21
H-2000274,36.271992,3.220256,22
H-2000274,31.768464,8.003602,23
H-2000274,36.157088,-0.04598,24
H-2000274,35.487126,11.193202,25
H-2000274,25.335881,4.185047,26
H-2000274,20.865624,-7.97142,27
H-2000274,36.361917,6.936651,28
H-2000274,34.663569,-5.75794,29
H-2000274,34.134786,9.644539,30
H-2000274,22.867953,-2.013789,31
H-2000274,26.236394,-5.345002,32
H-2000274,29.900397,-0.091452,33
H-2000274,24.080523,9.021187,34
H-2000275,9.896787,79.646709,1
H-2000275,15.138027,84.70137,2
H-2000275,17.44477,83.375827,3
H-2000275,17.483591,87.111106,4
H-2000275,12.181149,83.027087,5
H-2000275,30.139209,75.306585,6
H-2000275,27.056489,77.604891,7
H-2000275,12.442972,75.577108,8
H-2000275,17.591997,74.031514,9
H-2000275,22.802429,81.741031,10
H-2000275,27.42516,81.736964,11
H-2000275,9.123323,71.652024,12
H-2000275,10.403973,84.370989,13
H-2000275,12.304406,77.333894,14
H-2000275,28.136086,74.041073,15
H-2000275,26.70223,79.356807,16
H-2000275,16.445252,74.545387,17
H-2000275,16.264902,73.010097,18
H-2000275,27.247821,80.478539,19
H-2000275,17.803462,79.287766,20
H-2000275,29.896822,80.715177,21
H-2000275,24.235695,84.611276,22
H-2000275,21.559176,87.37647,23
H-2000275,13.766945,71.746545,24
H-2000275,12.346413,69.381065,25
H-2000275,29.193672,79.723264,26
H-2000275,19.46518,79.834679,27
H-2000275,24.207144,83.500626,28
H-2000275,10.768225,74.474355,29
H-2000275,23.625539,75.123471,30
H-2000275,22.326782,86.954218,31
H-2000275,14.763789,77.729376,32
H-2000275,13.105154,85.917487,33
H-2000275,15.284525,81.580154,34
H-2000276,21.682205,-5.002027,1
H-2000276,25.711998,-2.202656,2
H-2000276,30.745206,-0.696579,3
H-2000276,33.297197,-1.814346,4
H-2000276,33.860103,6.009103,5
H-2000276,22.917648,7.087249,6
H-2000276,24.379573,8.845924,7
H-2000276,25.919384,7.989074,8
H-2000276,31.381847,-3.930498,9
H-2000276,33.291344,-0.511497,10
H-2000276,25.180286,-6.204673,11
H-2000276,27.066613,10.553364,12
H-2000276,24.482127,10.132968,13
H-2000276,21.743137,-0.979778,14
H-2000276,33.260803,-3.930837,15
H-2000276,29.864442,7.734619,16
H-2000276,29.16028,7.740546,17
H-2000276,36.247201,8.31213,18
H-2000276,24.202792,-1.448331,19
H-2000276,23.935884,11.284797,20
H-2000276,30.602318,-4.235239,21
H-2000276,21.869966,2.107832,22
H-2000276,26.595997,3.905464,23
H-2000276,24.634682,7.506312,24
H-2000276,21.074063,0.061341,25
H-2000276,19.801973,0.141791,26
H-2000276,22.132668,11.076939,27
H-2000276,21.228898,7.178911,28
H-2000276,19.777205,-1.164526,29
H-2000276,35.398219,-1.286352,30
H-2000276,29.926839,-7.140138,31
H-2000276,33.232124,8.400041,32
H-2000276,22.580769,8.717445,33
H-2000276,27.054752,10.070105,34
H-2000277,68.986551,50.090725,1
H-2000277,77.382168,112.168997,2
H-2000277,65.746156,51.065855,3
H-2000277,59.266312,152.917329,4
H-2000277,67.372498,97.308744,5
H-2000277,76.516973,71.407689,6
H-2000277,68.572689,138.418344,7
H-2000277,58.546525,160.314619,8
H-2000277,72.923304,173.065794,9
H-2000277,57.189112,151.761137,10
H-2000277,77.18604,41.12062,11
H-2000277,69.146153,90.595375,12
H-2000277,71.342522,149.611834,13
H-2000277,57.40109,116.175205,14
H-2000277,63.217397,61.103113,15
H-2000277,64.420533,159.989464,16
H-2000277,74.573621,84.109352,17
H-2000277,68.740132,132.447924,18
H-2000277,64.809104,144.731957,19
H-2000277,65.494894,91.661157,20
H-2000277,75.296492,132.461789,21
H-2000277,72.737984,109.940644,22
H-2000277,73.371832,128.923564,23
H-2000277,74.816172,68.389966,24
H-2000277,70.223657,74.676338,25
H-2000277,68.331588,74.172425,26
H-2000277,71.63994,39.098557,27
H-2000277,63.026843,66.905639,28
H-2000277,76.554034,157.078691,29
H-2000277,71.395588,146.413939,30
H-2000277,62.800063,49.169921,31
H-2000277,74.240252,42.328395,32
H-2000277,68.233419,104.918638,33
H-2000277,58.55076,96.354746,34
H-2000278,44.641966,60.814859,1
H-2000278,49.812442,65.371307,2
H-2000278,53.362785,53.358942,3
H-2000278,51.17526,73.916951,4
H-2000278,47.341963,64.918031,5
H-2000278,50.747638,58.218742,6
H-2000278,41.988584,50.892685,7
H-2000278,42.396129,64.887633,8
H-2000278,51.478226,67.719704,9
H-2000278,49.400394,69.251835,10
H-2000278,49.426532,47.481504,11
H-2000278,44.350459,50.263027,12
H-2000278,46.143515,68.322977,13
H-2000278,54.058506,61.887247,14
H-2000278,41.437357,77.413134,15
H-2000278,54.963198,52.276592,16
H-2000278,45.786776,80.230565,17
H-2000278,42.567427,75.986831,18
H-2000278,47.973041,63.573148,19
H-2000278,44.187415,49.588749,20
H-2000278,51.361117,74.411361,21
H-2000278,42.599513,52.672457,22
H-2000278,52.12537,60.539334,23
H-2000278,53.32619,79.317467,24
H-2000278,52.977522,49.212936,25
H-2000278,47.639098,56.391384,26
