latitude,longitude,city,state
25.43235,38.902733,Farasan,Saudi Arabia
26.444923,35.737897,At Tubi,Saudi Arabia
25.07948,41.500447,Qaisumah,Saudi Arabia
30.279871,44.486813,Al Jubayl,Saudi Arabia
28.291968,45.68266,Adh Dhibiyah,Saudi Arabia
24.777683,50.573854,Mizhirah,Saudi Arabia
26.557503,38.688193,Qurayyat,Saudi Arabia
28.610884,39.926918,Al Muwayh,Saudi Arabia
23.740694,43.884672,Sultanah,Saudi Arabia
20.052697,37.173927,Jeddah,Saudi Arabia
-26.343532,138.865018,Samford Valley,Australia
-15.002575,121.669112,Surrey Hills,Australia
-32.753162,127.519048,Sunshine North,Australia
-11.362831,136.680635,Glenmore Park,Australia
-12.413396,147.951861,Shepparton,Australia
-23.946886,148.734405,Footscray,Australia
-26.078368,114.78635,Carrum Downs,Australia
-38.843625,132.250653,Grovedale,Australia
-16.119674,124.30362,Cranbourne North,Australia
-17.876212,130.815787,Booval,Australia
-17.493556,133.648256,Traralgon,Australia
-15.506015,148.358339,Grafton,Australia
-36.673417,114.643955,Mackay,Australia
-14.304914,115.240224,Menai,Australia
-24.664679,123.215975,Dianella,Australia
-33.781585,139.08482,Prestons,Australia
-12.902856,147.693708,Bendigo,Australia
-35.710967,139.151071,Westmead,Australia
-37.309296,126.695174,Mayfield,Australia
-28.79589,150.828717,Mount Eliza,Australia
-14.934385,145.321453,Launceston,Australia
-32.19372,147.615667,Lalor,Australia
-29.217128,135.400585,Bowen,Australia
-26.860699,147.743989,Duncraig,Australia
-12.284467,139.2491,Prospect,Australia
-27.326108,127.023688,South Brisbane,Australia
-20.420536,120.521445,West Pennant Hills,Australia
-22.75811,148.057959,St Kilda East,Australia
-35.825265,118.680397,Brisbane,Australia
-27.755671,119.295228,Armidale,Australia
-38.571298,144.016077,Canning Vale,Australia
-38.649307,149.893103,Caloundra,Australia
-21.588305,129.17564,Palmerston,Australia
-37.608804,148.867907,Epping,Australia
68.358354,-44.792205,Akunnaaq,Greenland
79.933447,-29.140855,Attu,Greenland
76.600902,-21.412581,Ukkusissat,Greenland
81.78183,-50.731825,Sarfannguit,Greenland
73.779777,-44.522308,Kangersuatsiaq,Greenland
75.491813,-51.936642,Qaanaaq,Greenland
83.083473,-32.938161,Innaarsuit,Greenland
69.746905,-26.896764,Paamiut,Greenland
65.372414,-41.587784,Sisimiut,Greenland
67.911151,-35.278228,Tasiilaq,Greenland
65.725361,-48.960019,Aasiaat,Greenland
69.833738,-48.221982,Ikerasak,Greenland
78.85306,-45.847875,Niaqornaarsuk,Greenland
71.769595,-26.689746,Qeqertarsuatsiaat,Greenland
62.728527,-42.524895,Qasigiannguit,Greenland
71.016259,-49.596528,Kangerlussuaq,Greenland
63.720295,-30.887034,Nuussuaq,Greenland
61.058027,-55.076394,Aappilattoq,Greenland
82.342646,-35.343265,Kulusuk,Greenland
61.957934,-43.528257,Sermiligaaq,Greenland
77.808851,-38.353433,Ilulissat,Greenland
64.187216,-22.727653,Kangaamiut,Greenland
64.495227,-36.03508,Qeqertaq,Greenland
65.36508,-44.750945,Uummannaq,Greenland
77.812038,-31.612252,Atammik,Greenland
61.030053,-37.733374,Nuuk,Greenland
61.328142,-23.643703,Ikamiut,Greenland
75.496019,-27.184193,Tiniteqilaaq,Greenland
62.376558,-50.95771,Upernavik Kujalleq,Greenland
70.544048,-22.896298,Pituffik,Greenland
62.272799,-29.230585,Itilleq,Greenland
69.407077,-55.374463,Kangaatsiaq,Greenland
78.451021,-41.965573,Kullorsuaq,Greenland
79.886957,-43.126806,Qaqortoq,Greenland
25.242471,-101.728247,Irapuato,Mexico
16.220141,-97.931779,Ramos Arizpe,Mexico
25.624633,-91.302463,Tlajomulco De Zuniga,Mexico
27.524125,-108.190374,Zacapu,Mexico
24.85631,-114.646693,San Juan de Los Lagos,Mexico
29.137346,-92.101009,City Lopez Mateos,Mexico
19.552859,-89.927662,Hacienda Santa Fe,Mexico
24.776419,-102.891369,Gomez Palacio,Mexico
29.232164,-99.224206,Guzman City,Mexico
24.501427,-103.722137,Mazatlan,Mexico
24.89839,-92.598498,Nicolas R Casillas,Mexico
18.011005,-90.288368,City Of Villa De Alvarez,Mexico
18.795976,-91.728572,Juchitan De Zaragoza,Mexico
18.007732,-101.514349,Sweet water,Mexico
17.936985,-112.268262,Acapulco De Juarez,Mexico
29.085371,-111.726106,Amecameca,Mexico
25.008273,-111.298345,Hidalgo City,Mexico
18.560297,-94.479584,New Big Houses,Mexico
20.465375,-101.157602,Tecamachalco,Mexico
30.54654,-98.640011,Kanasin,Mexico
21.600331,-94.31933,San Martin Azcatepec,Mexico
27.525115,-100.959908,Jiutepec,Mexico
17.943489,-94.556459,Rosarito,Mexico
28.152632,-104.98097,Santiago Valley,Mexico
28.311966,-112.618622,San Miguel Topilejo,Mexico
25.472053,-102.246969,Los Mochis,Mexico
17.320872,-88.521678,Ixtapaluca,Mexico
23.08497,-88.790459,beautiful valley,Mexico
28.056152,-97.295906,Soledad De Graciano Sanchez,Mexico
22.412105,-106.551238,Coacalco,Mexico
24.396315,-94.884606,Metepec,Mexico
22.160692,-92.761453,Izucar De Matamoros,Mexico
15.711634,-93.461248,San Pablo De Las Salinas,Mexico
30.458451,-89.70177,Saltillo,Mexico
9.857035,72.083473,Raigarh,India
15.257357,68.776042,Mathura,India
29.725691,80.38078,Kulti,India
12.525278,69.175527,Raipur,India
25.741476,77.514378,Ahmadnagar,India
29.600262,82.686995,Malegaon,India
29.562346,75.953406,Alleppey,India
14.768361,72.092378,Thane,India
12.178721,77.706393,Dinapore,India
8.739312,80.150548,Ganganagar,India
22.188122,73.769188,Alwar,India
10.159469,74.908029,Kaithal,India
29.30238,85.158939,Tirunelveli,India
22.530497,78.588195,Varanasi,India
8.945007,73.790927,Hajipur,India
20.890015,68.380466,Sirsa,India
14.845606,70.192305,Bhilai,India
30.259502,81.241345,Muzaffarnagar,India
16.455024,76.75124,Chanduasi,India
10.82747,81.533348,Karimnagar,India
29.079834,73.30642,Guna,India
17.929063,72.034644,Jamnagar,India
24.615915,80.794343,Allahabad,India
29.151324,87.402175,Navadwip,India
11.222338,83.366208,Barasat,India
23.079134,78.454164,Jalandhar,India
24.651487,78.540214,Bhavnagar,India
24.952875,72.317291,Sambhal,India
14.806081,77.051087,Kolar,India
19.559697,85.864449,Raiganj,India
29.030283,80.948077,Punasa,India
9.214045,76.042844,Bhadravati,India
27.742757,76.261528,Pali,India
21.171564,71.209604,Mau,India
64.115613,-112.77902,Westmount,Canada
53.999133,-121.434088,Edmonton,Canada
64.597234,-90.876289,Thunder Bay,Canada
59.107507,-93.76561,Stephenville,Canada
49.893992,-138.522511,Toronto,Canada
59.911066,-76.566149,Concord,Canada
56.073234,-64.197685,Duncan,Canada
64.322338,-122.835008,Fort Erie,Canada
57.423347,-71.803363,Le Plateau,Canada
51.552064,-98.056245,Bay Roberts,Canada
63.065441,-118.63732,Truro,Canada
60.497028,-74.840923,Roberval,Canada
60.028796,-125.404371,Thetford Mines,Canada
58.283734,-128.481849,Timmins,Canada
60.887868,-62.449907,Cowansville,Canada
69.516745,-68.828563,Saint John,Canada
67.750224,-133.82622,Saint Felicien,Canada
50.010284,-129.139891,Mont Joli,Canada
68.158531,-84.520292,North Bay,Canada
55.311119,-82.226793,Powell River,Canada
55.236176,-128.903863,Sarnia,Canada
56.709361,-113.6592,North York,Canada
51.050175,-80.615593,Whitehorse,Canada
69.572,-117.047182,Trail,Canada
60.48748,-134.722446,Dieppe,Canada
67.734074,-98.152319,Rouyn Noranda,Canada
61.538123,-66.041591,Bells Corners,Canada
60.084163,-117.444255,Quinte West,Canada
67.738755,-140.057082,Carignan,Canada
60.437528,-59.313022,Gaspe,Canada
57.911133,-85.100667,Bois Des Filion,Canada
67.461719,-117.095397,Beauharnois,Canada
66.124364,-66.478171,Farnham,Canada
51.579776,-88.883312,Saint Augustin De Desmaures,Canada
1.841586,-66.868307,Ijui,Brazil
-6.799654,-35.443976,Bayeux,Brazil
-20.881013,-49.863073,Porto Seguro,Brazil
-6.121698,-56.180864,Franca,Brazil
-15.136878,-55.724713,Cacador,Brazil
-13.34623,-64.317262,Vila Velha,Brazil
-14.657187,-65.414222,Joao Pessoa,Brazil
-16.264489,-69.674131,Sao Vicente,Brazil
-3.638451,-42.193343,Aracruz,Brazil
-14.730603,-38.11909,Itajai,Brazil
-18.543351,-37.868055,Uberaba,Brazil
0.630684,-38.525664,Sao Pedro Da Aldeia,Brazil
0.471073,-48.80217,Boa Vista,Brazil
-21.032359,-68.832257,Arcoverde,Brazil
-8.712374,-49.752291,Ponta Pora,Brazil
-14.682967,-67.033279,Ribeirao Das Neves,Brazil
-0.460639,-53.266011,Arapiraca,Brazil
-12.3897,-38.501227,Jau,Brazil
-19.25864,-50.3754,Colatina,Brazil
1.521285,-70.96577,Tupa,Brazil
-13.30398,-61.510238,Curitiba,Brazil
2.977576,-50.877449,Macae,Brazil
-10.001335,-59.217106,Campos Dos Goytacazes,Brazil
-8.205398,-60.147938,Guaruja,Brazil
-19.424729,-53.699735,Corumba,Brazil
-5.163726,-69.655717,Caraguatatuba,Brazil
-10.658519,-67.826633,Rio Claro,Brazil
-5.237001,-61.681271,Caxias,Brazil
-5.433393,-50.159742,Guarulhos,Brazil
-12.626101,-61.298472,Contagem,Brazil
-10.946316,-37.353033,Ji Parana,Brazil
-4.595245,-51.948856,Sao Jose Do Rio Preto,Brazil
-13.435813,-47.616751,Barra Do Corda,Brazil
-8.561794,-48.283049,Carazinho,Brazil
-35.681849,-67.160091,Tres Isletas,Argentina
-31.054688,-62.398949,Chivilcoy,Argentina
-26.077177,-65.403473,Oncativo,Argentina
-36.478856,-68.334122,Anatuya,Argentina
-46.389677,-67.547389,Mendoza,Argentina
-47.738019,-61.19637,Fray Luis A. Beltran,Argentina
-37.16764,-56.165112,Federacion,Argentina
-46.307955,-59.060809,Villa Paula De Sarmiento,Argentina
-29.052809,-65.810449,Clorinda,Argentina
-23.148502,-65.156953,Campo Ramon,Argentina
-35.394437,-56.857356,San Carlos Centro,Argentina
-30.405499,-64.726897,Perez,Argentina
-43.553397,-59.789202,Villa Berthet,Argentina
-27.431217,-58.19842,San Salvador De Jujuy,Argentina
-31.633952,-61.819071,Barracas,Argentina
-26.865172,-61.18862,Lincoln,Argentina
-40.433354,-69.138053,Centenario,Argentina
-49.057567,-62.715277,Plaza Huincul,Argentina
-28.410724,-65.06411,San Antonio Oeste,Argentina
-34.237116,-68.078749,Firmat,Argentina
-22.665688,-63.171061,Las Varillas,Argentina
-46.202896,-62.884196,Eduardo Castex,Argentina
-31.018934,-66.272146,Laboulaye,Argentina
-24.61213,-69.355356,Trevelin,Argentina
-34.34518,-59.016572,Sierra Grande,Argentina
-47.071121,-66.033254,Santa Rosa De Rio Primero,Argentina
-24.511891,-59.141708,Rio Grande,Argentina
-41.992595,-56.491284,Villa Allende,Argentina
-23.338559,-66.269778,San Martin,Argentina
-43.048205,-57.836139,Sunchales,Argentina
-33.807632,-67.573427,Dean Funes,Argentina
-42.644475,-64.401384,Puerto Libertad,Argentina
-33.077243,-69.402239,San Salvador,Argentina
-43.440213,-57.094849,San Justo,Argentina
46.465019,-92.751517,Augusta-Richmond County - Georgia,United States
48.152664,-112.511057,Salem - Massachusetts,United States
47.224477,-81.457136,Conroe - Texas,United States
38.005718,-76.664089,West Covina - California,United States
49.071944,-96.565602,Manchester - New Hampshire,United States
48.680524,-83.798702,Jupiter - Florida,United States
45.79664,-123.17586,Farmington Hills - Michigan,United States
31.0847,-102.932246,Dearborn - Michigan,United States
42.702766,-101.02414,San Rafael - California,United States
40.22119,-123.928133,Huntington - West Virginia,United States
44.812533,-101.696925,Dayton - Ohio,United States
43.397127,-100.321531,Aurora - Illinois,United States
31.793608,-71.812279,Tucson - Arizona,United States
44.580733,-88.970618,Lodi - California,United States
36.932263,-112.293563,La Habra - California,United States
37.262738,-96.99312,Bullhead City - Arizona,United States
34.121024,-89.770901,Newark - Ohio,United States
48.742431,-95.775528,Surprise - Arizona,United States
40.26892,-87.528925,Brooklyn Park - Minnesota,United States
30.800759,-82.982901,Tallahassee - Florida,United States
36.827329,-113.375646,Buffalo - New York,United States
41.816287,-113.256101,Thornton - Colorado,United States
46.717407,-107.030679,Richardson - Texas,United States
32.505926,-113.201473,Jonesboro - Arkansas,United States
40.26222,-104.18811,West Des Moines - Iowa,United States
47.410448,-103.901541,East Lansing - Michigan,United States
41.75845,-74.118885,Bountiful - Utah,United States
46.384049,-109.738825,Coeur d'Alene - Idaho,United States
36.660243,-117.090328,Casper - Wyoming,United States
40.39057,-90.901734,Pleasanton - California,United States
36.268752,-120.072562,Tinley Park - Illinois,United States
41.663606,-105.478653,Midwest City - Oklahoma,United States
33.593852,-101.387829,Altamonte Springs - Florida,United States
38.249942,-96.973451,Roy - Utah,United States
20.428813,49.364061,Khobar,Saudi Arabia
30.086407,38.753517,Al Fuwayliq,Saudi Arabia
23.347392,50.358554,Ash Shafa,Saudi Arabia
23.698966,53.035592,Tumayr,Saudi Arabia
28.263203,42.748957,Al Artawiyah,Saudi Arabia
29.557197,36.355571,Mulayjah,Saudi Arabia
29.191995,48.154794,Tabuk,Saudi Arabia
29.607542,43.359051,Al Bahah,Saudi Arabia
18.006242,42.011957,Az Zulfi,Saudi Arabia
26.543388,49.287151,Rahimah,Saudi Arabia
24.925816,43.065897,Sultanah,Saudi Arabia
21.901894,49.886943,Al Jafr,Saudi Arabia
29.282989,46.702423,Adh Dhibiyah,Saudi Arabia
17.72903,46.117237,Al Qarah,Saudi Arabia
23.062142,37.330096,Al Mubarraz,Saudi Arabia
28.547555,41.677485,Al Qatif,Saudi Arabia
27.623865,40.226219,Dhahran,Saudi Arabia
20.211815,43.269146,Abu `Arish,Saudi Arabia
27.241494,35.673439,Al Khafji,Saudi Arabia
22.55191,47.236301,Afif,Saudi Arabia
27.019217,44.684134,Al Munayzilah,Saudi Arabia
22.153032,51.662386,Suwayr,Saudi Arabia
25.1439,43.762762,Al Battaliyah,Saudi Arabia
19.874388,46.231207,Qal`at Bishah,Saudi Arabia
31.022655,52.287722,As Sulayyil,Saudi Arabia
27.775724,43.300325,Najran,Saudi Arabia
26.27635,51.986021,Ad Darb,Saudi Arabia
21.182108,47.53792,Ar Rass,Saudi Arabia
25.314467,44.80064,Dammam,Saudi Arabia
27.692224,41.039661,Al Mindak,Saudi Arabia
25.976656,40.674981,Ha'il,Saudi Arabia
23.24774,48.845731,Al Mutayrifi,Saudi Arabia
26.265018,46.85775,Al Wajh,Saudi Arabia
18.737702,43.152182,Al Hada,Saudi Arabia
36.72778,1.016637,Larbaa,Algeria
20.038597,-8.034167,Algiers,Algeria
26.562335,-3.719297,Mascara,Algeria
35.115769,5.193472,Relizane,Algeria
30.270634,-6.214468,El Bayadh,Algeria
23.253659,-0.639415,Beni Saf,Algeria
32.807974,2.939918,El Oued,Algeria
20.203888,-5.131603,Arbatache,Algeria
23.807721,2.945551,Bou Ismail,Algeria
20.105939,-1.573295,Sedrata,Algeria
36.683748,-4.700825,Rouiba,Algeria
29.471577,1.047722,Bab Ezzouar,Algeria
29.463545,-0.32165,Medea,Algeria
25.44901,6.467087,Sig,Algeria
30.660616,8.414727,Sour El Ghozlane,Algeria
28.244264,-7.805242,Theniet El Had,Algeria
35.829834,-8.219972,Hennaya,Algeria
34.877758,7.077667,Chlef,Algeria
22.383711,-3.608006,'Ain El Berd,Algeria
22.698114,-2.03381,El Hadjar,Algeria
28.912565,5.099601,Oued Fodda,Algeria
29.034996,3.018678,Heliopolis,Algeria
21.671995,11.456033,Ouled Mimoun,Algeria
20.268088,2.133491,Mila,Algeria
27.116079,-0.758831,Setif,Algeria
25.544739,4.750923,Mazouna,Algeria
29.061583,6.381053,Chabet El Ameur,Algeria
30.613789,2.402359,Annaba,Algeria
25.233538,-6.735784,Ain Oussera,Algeria
27.247193,8.076032,Tipasa,Algeria
35.846124,-3.01083,Dar Chioukh,Algeria
23.501295,-2.471519,Thenia,Algeria
21.818288,10.310883,Saida,Algeria
34.120419,8.508023,Sidi Senoussi Sydy Snwsy,Algeria
-17.791666,-53.915377,Cruzeiro Do Sul,Brazil
0.77919,-66.978126,Santa Cruz Do Capibaribe,Brazil
-1.493959,-36.372866,Lajeado,Brazil
-8.174717,-55.939697,Uberlandia,Brazil
-9.742467,-41.418683,Ituiutaba,Brazil
-16.229325,-50.003432,Alegrete,Brazil
-5.952277,-61.860049,Francisco Morato,Brazil
3.154262,-54.034269,Resende,Brazil
-19.793897,-56.819111,Nova Lima,Brazil
2.946686,-38.68366,Teresina,Brazil
-17.902986,-59.310483,Curvelo,Brazil
-1.987557,-58.770759,Braganca Paulista,Brazil
-10.654539,-59.890921,Ribeirao Preto,Brazil
-14.118654,-62.888132,Jaboatao Dos Guararapes,Brazil
-13.329906,-57.10847,Formiga,Brazil
-17.46589,-50.208146,Japeri,Brazil
-13.749904,-72.757718,Cachoeiro De Itapemirim,Brazil
-12.65429,-55.363985,Cianorte,Brazil
-6.994413,-66.368102,Mogi Guacu,Brazil
0.033137,-60.97379,Ourinhos,Brazil
-12.587684,-67.330589,Barueri,Brazil
-3.229342,-52.732955,Foz Do Iguacu,Brazil
3.631137,-51.515234,Uruguaiana,Brazil
-16.473271,-52.428174,Itumbiara,Brazil
-5.524187,-45.847717,Telemaco Borba,Brazil
-6.260008,-40.138781,Cruzeiro,Brazil
-0.376202,-48.14154,Paulista,Brazil
-9.197126,-45.643798,Bacabal,Brazil
-15.969356,-70.075592,Sao Vicente,Brazil
-21.833598,-52.118905,Araucaria,Brazil
-17.511707,-36.637401,Rio Branco,Brazil
-12.591012,-46.064735,Tres Lagoas,Brazil
-6.098899,-46.155763,Cacoal,Brazil
-0.663069,-58.213403,Timon,Brazil
-23.563461,-61.631868,San Pedro,Argentina
-30.850898,-64.164585,Gualeguay,Argentina
-23.611424,-63.940704,Funes,Argentina
-35.215179,-60.19375,Victorica,Argentina
-29.805135,-57.254205,Monte Maiz,Argentina
-24.969774,-65.113085,Oncativo,Argentina
-50.738145,-56.411135,Reconquista,Argentina
-32.001252,-56.949704,Yuto,Argentina
-30.34866,-64.732611,Perez,Argentina
-47.213563,-69.892847,Rafaela,Argentina
-29.119708,-68.472161,El Quebrachal,Argentina
-25.159168,-58.526507,San Carlos De Bariloche,Argentina
-51.108683,-61.867438,General Villegas,Argentina
-39.400038,-66.98735,Cutral Co,Argentina
-38.663175,-66.306915,Ushuaia,Argentina
-23.694119,-62.915774,El Soberbio,Argentina
-33.8426,-65.842448,Adrogue,Argentina
-29.191865,-68.81447,General Cabrera,Argentina
-27.231791,-69.302954,Villa La Angostura,Argentina
-45.302838,-60.248786,San Cristobal,Argentina
-28.331861,-68.91108,Campo Viera,Argentina
-25.193738,-69.925785,Cruz Alta,Argentina
-21.870157,-62.371136,Federal,Argentina
-41.129624,-62.002367,Urdinarrain,Argentina
-22.921284,-64.840884,San Jose De Feliciano,Argentina
-35.335358,-69.395361,Catriel,Argentina
-46.822069,-62.424629,Quimili,Argentina
-50.940697,-64.247073,San Bernardo,Argentina
-49.626371,-56.219253,Villa Carlos Paz,Argentina
-39.802614,-58.817807,Almafuerte,Argentina
-32.667498,-67.649392,Rio Segundo,Argentina
-46.362751,-69.733536,Puerto Madryn,Argentina
-23.830962,-60.662633,Villaguay,Argentina
-50.477168,-59.302933,General Jose De San Martin,Argentina
67.269816,116.450667,Achinsk,Russia
74.046873,132.021949,Ryazan,Russia
64.883747,105.534787,Arsenyev,Russia
72.099953,176.516594,Tikhvin,Russia
67.475396,127.940984,Novy Urengoy,Russia
64.778841,37.731522,Chekhov,Russia
69.470208,71.318131,Saransk,Russia
60.532141,169.090496,Novouralsk,Russia
77.046056,148.496715,Gatchina,Russia
68.749166,89.039071,Yeysk,Russia
58.002828,167.419015,Michurinsk,Russia
71.3422,99.607217,Magnitogorsk,Russia
65.442419,82.909885,Serov,Russia
64.056991,66.512543,Kiselyovsk,Russia
68.456101,171.27972,Zelenogorsk,Russia
55.902448,80.570732,Kopeysk,Russia
57.012724,56.137612,Reutov,Russia
67.91552,149.725126,Beryozovsky,Russia
70.797163,51.530913,Yuzhno-Sakhalinsk,Russia
67.087922,74.832342,Buzuluk,Russia
66.929688,123.459959,Orekhovo-Zuyevo,Russia
58.636139,78.399999,Cherkessk,Russia
60.357092,65.109036,Yekaterinburg,Russia
77.411583,129.513735,Belgorod,Russia
73.119574,97.478794,Chernogorsk,Russia
67.875389,81.246492,Sochi,Russia
76.213702,146.332172,Astrakhan,Russia
57.427965,66.034987,Volzhsk,Russia
68.137802,174.574969,Pskov,Russia
75.385071,47.971658,Serpukhov,Russia
57.099028,130.944529,Tambov,Russia
70.295166,80.478196,Cherepovets,Russia
62.169563,147.110368,Korolyov,Russia
70.383652,82.816656,Usolye-Sibirskoye,Russia
-6.842377,129.802219,Sumberpucung,Indonesia
4.346298,132.352515,Gamping Lor,Indonesia
5.594093,112.109901,Negara,Indonesia
0.8505,136.697183,Soe,Indonesia
-7.694712,123.636658,Rangkasbitung,Indonesia
6.397246,124.182546,Amahai,Indonesia
-2.317007,121.545022,Kedungwaru,Indonesia
2.387416,119.382904,Sampang,Indonesia
-3.734027,98.747347,Bambanglipuro,Indonesia
-4.522107,135.404486,Gorontalo,Indonesia
-3.838012,139.538262,Tual,Indonesia
3.008262,139.181067,Banjar,Indonesia
3.022334,121.191939,Bengkulu,Indonesia
5.425125,114.256855,Banjar,Indonesia
-4.181294,116.009391,Sragen,Indonesia
4.794232,105.542521,Singojuruh,Indonesia
1.92214,131.350934,Mamuju,Indonesia
-3.873387,96.336283,Pamulang,Indonesia
3.683303,99.949027,Demak,Indonesia
-0.61011,134.410907,Arjawinangun,Indonesia
-9.240836,110.947015,Sumedang Utara,Indonesia
-0.668561,136.754554,Pakisaji,Indonesia
6.203603,98.959138,Kalianget,Indonesia
-2.861205,100.008011,Cikupa,Indonesia
-7.842681,98.646545,Pare,Indonesia
1.44316,139.881937,Prabumulih,Indonesia
5.395023,122.896866,Sungai Raya,Indonesia
7.970548,132.652647,Blora,Indonesia
-2.966554,120.58175,Ngawi,Indonesia
-2.242732,103.796138,Rembangan,Indonesia
2.792202,121.858807,Manokwari,Indonesia
2.077701,103.629151,Lebaksiu,Indonesia
0.723249,134.458156,Kudus,Indonesia
-2.926244,102.449523,Purwakarta,Indonesia
-27.754839,-69.307048,El Galpon,Argentina
-42.998335,-57.02593,San Justo,Argentina
-35.416945,-61.289917,Capiovi,Argentina
-28.00153,-68.136072,El Quebrachal,Argentina
-22.442607,-66.485743,Garuhape,Argentina
-44.644151,-64.589875,La Toma,Argentina
-26.4012,-59.066789,Villa Mercedes,Argentina
-41.254709,-60.917362,Malvinas Argentinas,Argentina
-39.174765,-57.874466,Cafayate,Argentina
-29.641774,-67.220024,Recreo,Argentina
-38.337183,-69.123278,Jardin America,Argentina
-46.319492,-60.330263,San Cristobal,Argentina
-45.862567,-65.105199,San Benito,Argentina
-42.206087,-65.843,Rio Cuarto,Argentina
-26.079799,-61.096744,Puerto Iguazu,Argentina
-44.31716,-62.594527,Ibarreta,Argentina
-33.602062,-59.862486,Ingeniero Luis A. Huergo,Argentina
-42.060716,-56.221887,Villa Allende,Argentina
-24.706324,-58.315962,General Roca,Argentina
-49.570648,-66.68357,General Fernandez Oro,Argentina
-33.293784,-67.781975,Rio Segundo,Argentina
-29.791626,-68.10204,La Carlota,Argentina
-36.877572,-60.691979,Malabrigo,Argentina
-28.520542,-69.204253,Campo Viera,Argentina
-26.82626,-69.020677,Canals,Argentina
-33.249754,-63.29624,Obera,Argentina
-36.733751,-67.273367,Gobernador Ingeniero Valentin Virasoro,Argentina
-31.019379,-64.89987,Machagai,Argentina
-35.695544,-63.84669,Campana,Argentina
-27.914957,-57.278734,Los Altos,Argentina
-38.624187,-62.96483,Panambi,Argentina
-35.68529,-56.81574,San Carlos Centro,Argentina
-49.288193,-56.05237,Villa Carlos Paz,Argentina
-38.682298,-69.479985,Aristobulo Del Valle,Argentina
54.927025,-92.099608,Prevost,Canada
63.649474,-138.068903,Sainte Anne Des Plaines,Canada
65.213719,-59.224428,Morinville,Canada
54.037878,-71.718621,Sept Iles,Canada
51.429169,-97.691311,Bay Roberts,Canada
65.763986,-120.537365,Candiac,Canada
58.979924,-60.54989,Okotoks,Canada
57.677714,-122.298021,Willowdale,Canada
61.679659,-108.490408,Fort Mcmurray,Canada
65.347044,-114.647299,Oak Bay,Canada
68.068857,-85.937581,Penticton,Canada
66.63829,-122.44848,Parksville,Canada
69.279405,-101.81983,Camrose,Canada
58.554636,-126.159359,Timmins,Canada
63.397742,-111.280042,Moose Jaw,Canada
66.730603,-99.473817,Saint Georges,Canada
63.03208,-75.697663,Gibsons,Canada
69.200602,-124.780347,Bridgewater,Canada
53.380022,-137.538839,Nanaimo,Canada
56.54142,-65.203587,Corner Brook,Canada
64.098478,-62.78335,Taber,Canada
60.70155,-103.894738,Richmond Hill,Canada
50.506193,-95.327856,Deux Montagnes,Canada
61.469027,-135.352557,Salmon Arm,Canada
68.200372,-73.336857,Ajax,Canada
66.973696,-70.117025,London,Canada
66.645265,-114.529918,Yellowknife,Canada
62.569266,-118.568483,Prince Edward,Canada
54.505559,-113.37523,Parry Sound,Canada
53.561378,-87.384194,Pembroke,Canada
50.632589,-74.76425,Shawinigan,Canada
55.640132,-133.74542,Prince George,Canada
53.853414,-87.700103,Dolbeau Mistassini,Canada
64.132204,-127.901404,Swift Current,Canada
79.730229,-41.980713,Kullorsuaq,Greenland
77.204625,-44.638175,Niaqornaarsuk,Greenland
77.961441,-49.698219,Qaarsut,Greenland
68.570301,-50.777709,Ikerasak,Greenland
62.566179,-35.233292,Nuuk,Greenland
82.180227,-54.085911,Upernavik,Greenland
72.751051,-48.167538,Kangerlussuaq,Greenland
73.230061,-55.218292,Narsaq,Greenland
63.265086,-27.873631,Itilleq,Greenland
69.427735,-24.399122,Nanortalik,Greenland
71.214613,-24.316494,Pituffik,Greenland
66.637741,-27.233781,Maniitsoq,Greenland
67.64151,-32.499811,Qeqertarsuaq,Greenland
79.751696,-53.861461,Saqqaq,Greenland
77.96593,-35.219334,Ilulissat,Greenland
62.712369,-22.960282,Ikamiut,Greenland
61.022474,-49.475052,Upernavik Kujalleq,Greenland
70.77455,-44.741742,Illoqqortoormiut,Greenland
80.943866,-32.751183,Innaarsuit,Greenland
79.593239,-30.674485,Atammik,Greenland
82.391101,-46.961232,Qaqortoq,Greenland
66.762741,-47.269275,Akunnaaq,Greenland
63.044187,-41.702843,Qasigiannguit,Greenland
75.980338,-26.87926,Tiniteqilaaq,Greenland
74.7235,-37.991872,Arsuk,Greenland
73.413808,-51.443025,Narsarsuaq,Greenland
65.019954,-39.711257,Sisimiut,Greenland
76.961566,-21.017343,Ukkusissat,Greenland
71.199078,-30.267846,Tasiusaq,Greenland
61.54074,-55.54548,Aappilattoq,Greenland
64.617474,-37.639254,Qeqertaq,Greenland
67.589847,-36.034111,Tasiilaq,Greenland
60.890656,-46.21092,Sermiligaaq,Greenland
60.822965,-30.266977,Kuummiut,Greenland
37.782294,91.550729,Songjiang,China
34.398032,110.757016,Harbin,China
33.519527,89.345205,Jingzhou,China
34.311107,112.916853,Mizhou,China
37.126025,105.29486,Liaoyuan,China
37.264444,92.378511,Fuyu,China
30.407269,100.714302,Guankou,China
36.974479,118.071836,Shilong,China
30.373504,103.527828,Nanchong,China
35.003531,120.337811,Shuangcheng,China
29.049999,97.016374,Fushun,China
37.51746,102.076857,Laohekou,China
22.481258,108.595051,Fenghuang,China
27.465824,113.590362,Gaoping,China
29.046427,112.868753,Shanwei,China
28.054581,101.995154,Shaowu,China
32.160412,100.548832,Huangshi,China
